customerID,Churn,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_PaperlessBilling,account_Charges.Monthly,account_Charges.Total,Cuentas_Diarias,customer_gender_male,internet_InternetService_fiber optic,internet_InternetService_no,account_Contract_one year,account_Contract_two year,account_PaymentMethod_credit card (automatic),account_PaymentMethod_electronic check,account_PaymentMethod_mailed check
0257-ZESQC,True,1,1,0,27,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,75.2,1929.35,2.506666666666667,False,True,False,False,False,False,False,False
0258-NOKBL,False,0,0,0,3,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,90.4,268.45,3.0133333333333336,True,True,False,False,False,False,True,False
0259-GBZSH,True,0,0,0,2,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,85.65,181.5,2.855,True,True,False,False,False,False,True,False
0260-ZDLGK,True,0,0,1,9,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,72.9,651.4,2.43,False,False,False,False,False,False,False,True
0263-FJTQO,False,0,1,1,50,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,70.5,3486.65,2.35,True,False,False,False,True,True,False,False
0264-CNITK,False,0,1,1,71,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.1,1389.6,0.67,False,False,True,False,True,False,False,False
0265-EDXBD,True,1,1,0,32,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.9,2303.35,2.496666666666667,True,True,False,False,False,False,True,False
0265-PSUAE,False,0,1,1,16,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,100.7,1522.7,3.356666666666667,False,True,False,False,False,False,False,False
0266-CLZKZ,False,0,1,1,67,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,105.65,6717.9,3.521666666666667,False,True,False,False,True,False,False,False
0266-GMEAO,False,0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,114.3,8058.55,3.81,True,True,False,False,True,True,False,False
0268-QKIWO,True,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.75,58.85,0.6583333333333333,False,False,True,False,False,False,True,False
0269-XFESX,False,0,1,1,23,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.35,538.5,0.8116666666666668,True,False,True,True,False,False,False,True
0270-THENM,False,0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,69.85,5102.35,2.328333333333333,True,False,False,False,True,False,False,False
0274-JKUJR,False,0,1,1,7,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,58.85,465.7,1.9616666666666667,True,False,False,False,False,False,False,True
0274-VVQOQ,True,1,1,0,65,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,103.15,6792.45,3.4383333333333335,True,True,False,True,False,False,False,False
0277-BKSQP,False,0,1,1,8,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,54.4,475.1,1.8133333333333332,True,False,False,False,False,False,True,False
0277-ORXQS,False,0,1,1,66,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,50.55,3364.55,1.6849999999999998,True,False,False,False,True,False,False,False
0278-YXOOG,True,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.05,113.85,0.7016666666666667,True,False,True,False,False,False,False,True
0280-XJGEX,True,0,0,0,49,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,103.7,5036.3,3.4566666666666666,True,True,False,False,False,False,False,False
0281-CNTZX,False,0,1,0,63,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.95,1234.8,0.6649999999999999,True,False,True,False,True,False,False,False
0282-NVSJS,False,1,1,1,12,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,29.3,355.9,0.9766666666666667,False,False,False,False,False,False,False,True
0285-INHLN,False,0,1,1,27,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,54.75,1510.3,1.825,True,False,False,False,False,True,False,False
0289-IVARM,False,0,0,0,35,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,60.55,1982.6,2.018333333333333,False,False,False,False,False,False,True,False
0292-WEGCH,False,0,1,1,54,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,86.2,4524.05,2.8733333333333335,False,False,False,False,False,False,True,False
0295-PPHDO,True,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,95.45,95.45,3.1816666666666666,True,True,False,False,False,False,True,False
0295-QVKPB,False,0,0,0,5,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,63.95,318.1,2.131666666666667,True,False,False,False,False,True,False,False
0297-RBCSG,False,0,0,0,19,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,65.35,1231.85,2.1783333333333332,True,False,False,True,False,False,False,False
0298-XACET,False,0,1,1,52,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,50.2,2554.0,1.6733333333333333,True,False,False,False,True,False,False,True
0301-FIDRB,False,0,1,1,72,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,63.8,4684.3,2.1266666666666665,False,False,False,False,True,False,False,False
0301-KOBTQ,False,0,0,0,32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.05,614.45,0.6683333333333333,True,False,True,False,True,False,False,False
0302-JOIVN,True,0,1,0,8,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,101.15,842.9,3.371666666666667,False,True,False,False,False,False,True,False
0303-UNCIP,False,0,0,0,41,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,65.0,2531.8,2.1666666666666665,True,False,False,True,False,False,False,True
0303-WMMRN,False,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.25,86.05,0.6416666666666667,True,False,True,False,False,False,False,True
0305-SQECB,False,0,0,1,11,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,36.05,402.6,1.2016666666666667,False,False,False,True,False,False,False,True
0306-JAELE,True,0,0,0,5,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,96.1,453.4,3.203333333333333,True,True,False,False,False,False,True,False
0307-BCOPK,False,0,0,0,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.05,326.65,0.635,False,False,True,True,False,False,False,True
0308-GIQJT,False,1,0,0,71,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,105.75,7382.85,3.525,True,True,False,True,False,False,False,False
0308-IVGOK,False,0,0,0,11,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,40.4,422.6,1.3466666666666667,False,False,False,True,False,True,False,False
0310-MVLET,True,0,1,1,61,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,99.15,6010.05,3.305,False,True,False,False,False,False,True,False
0310-SUCIN,False,0,1,0,71,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,84.8,6046.1,2.8266666666666667,False,False,False,True,False,False,False,False
0310-VQXAM,False,0,0,0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.85,178.8,0.6616666666666667,True,False,True,False,False,False,False,True
0311-QYWSS,False,0,0,0,6,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,49.45,314.6,1.6483333333333334,False,False,False,False,False,False,True,False
0311-UNPFF,True,0,0,0,26,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,88.8,2274.35,2.96,False,True,False,False,False,False,False,False
0314-TKOSI,False,0,0,0,6,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,55.15,322.9,1.8383333333333334,False,False,False,False,False,False,False,True
0315-LVCRK,False,0,0,0,11,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,84.8,888.75,2.8266666666666667,True,True,False,False,False,False,True,False
0318-QUUOB,True,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,80.55,80.55,2.685,True,True,False,False,False,False,True,False
0318-ZOPWS,False,0,1,0,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.15,973.35,0.6716666666666666,False,False,True,False,True,False,False,False
0319-QZTCO,False,0,1,1,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,58.7,168.6,1.9566666666666668,False,False,False,False,False,True,False,False
0320-DWVTU,False,0,0,0,53,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,99.5,5424.25,3.316666666666667,False,True,False,False,True,False,False,True
0320-JDNQG,True,0,1,1,23,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,99.85,2331.3,3.328333333333333,True,True,False,False,False,False,True,False
0322-CHQRU,True,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.35,89.5,1.5116666666666667,True,False,False,False,False,False,True,False
0322-YINQP,True,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,48.55,48.55,1.6183333333333332,True,False,False,False,False,False,False,True
0323-XWWTN,False,0,0,1,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26.4,121.25,0.88,True,False,True,False,True,False,False,True
0324-BRPCJ,True,1,1,0,68,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,100.2,6851.65,3.3400000000000003,False,True,False,False,False,False,True,False
0325-XBFAC,True,0,0,0,8,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,94.7,740.3,3.1566666666666667,True,True,False,False,False,False,True,False
0326-VDYXE,False,0,1,0,70,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,97.65,6982.5,3.2550000000000003,False,True,False,True,False,False,True,False
0327-WFZSY,False,0,1,1,39,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,100.0,3835.55,3.3333333333333335,True,True,False,True,False,False,True,False
0328-GRPMV,True,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.1,70.1,2.3366666666666664,False,True,False,False,False,False,True,False
0328-IBUPK,True,0,1,1,51,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,34.2,1782.0,1.1400000000000001,False,False,False,False,True,False,False,False
0329-GTIAJ,True,0,0,0,3,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,97.9,315.3,3.2633333333333336,False,True,False,False,False,False,True,False
0330-BGYZE,False,0,1,0,60,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,102.5,6157.6,3.4166666666666665,True,True,False,True,False,False,False,False
0330-IVZHA,True,0,1,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69.95,330.15,2.3316666666666666,False,True,False,False,False,False,True,False
0334-GDDSO,True,1,0,0,3,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,81.35,233.7,2.7116666666666664,True,True,False,False,False,False,True,False
0334-ZFJSR,False,0,1,0,55,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,66.05,3462.1,2.2016666666666667,False,False,False,True,False,True,False,False
0336-KXKFK,False,0,0,0,72,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,61.2,4390.25,2.04,True,False,False,False,True,True,False,False
0336-PIKEI,False,1,1,0,72,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,74.4,5360.75,2.48,True,False,False,False,True,False,False,False
0337-CNPZE,True,0,0,0,41,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,106.3,4443.45,3.5433333333333334,False,True,False,False,False,False,True,False
0343-QLUZP,False,0,0,0,60,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,39.6,2424.5,1.32,True,False,False,False,True,False,False,False
0345-HKJVM,True,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,89.3,577.6,2.9766666666666666,False,True,False,False,False,False,True,False
0345-XMMUG,False,0,1,0,46,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,108.9,4854.3,3.6300000000000003,False,True,False,False,True,True,False,False
0347-UBKUZ,False,0,0,0,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.9,320.45,0.6633333333333333,False,False,True,False,False,False,False,True
0348-SDKOL,True,0,1,0,58,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,102.1,5885.4,3.4033333333333333,False,True,False,False,False,True,False,False
0354-VXMJC,False,0,1,1,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.6,426.65,0.6533333333333334,True,False,True,False,True,True,False,False
0354-WYROK,True,1,1,1,31,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,98.9,2911.3,3.296666666666667,False,True,False,False,False,False,True,False
0356-ERHVT,False,0,1,0,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.9,521.9,1.53,True,False,False,False,False,False,False,False
0356-OBMAC,False,1,0,0,56,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,99.9,5706.3,3.33,False,True,False,False,True,False,False,False
0357-NVCRI,False,0,0,1,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.05,471.7,0.6683333333333333,False,False,True,False,False,True,False,False
0361-HJRDX,False,0,0,0,68,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,64.35,4539.6,2.145,False,False,False,False,True,True,False,False
0362-RAOQO,False,0,0,0,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.65,830.25,0.6549999999999999,False,False,True,False,True,True,False,False
0362-ZBZWJ,True,0,0,0,36,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,84.9,3067.2,2.83,True,True,False,False,False,False,True,False
0363-QJVFX,True,0,0,0,32,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,108.15,3432.9,3.605,True,True,False,False,False,True,False,False
0363-SVHYR,False,0,1,1,71,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,86.85,6263.8,2.895,True,False,False,False,True,False,False,False
0365-BZUWY,False,0,1,0,17,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,102.55,1742.5,3.4183333333333334,True,True,False,False,False,False,True,False
0365-GXEZS,False,0,1,0,18,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,78.2,1468.75,2.606666666666667,True,True,False,False,False,False,True,False
0365-TRTPY,False,0,0,0,37,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,91.2,3382.3,3.04,False,True,False,False,False,False,False,False
0366-NQSHS,False,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.35,46.35,0.645,True,False,True,False,False,False,False,True
0369-ZGOVK,False,0,1,1,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.4,1992.2,2.3466666666666667,False,True,False,True,False,False,False,False
0373-AIVNJ,False,0,0,0,9,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,39.55,373.0,1.3183333333333331,True,False,False,True,False,False,False,True
0374-AACSZ,False,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,50.15,50.15,1.6716666666666666,False,False,False,False,False,False,True,False
0374-FIUCA,False,0,1,0,65,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.4,1414.45,0.6799999999999999,True,False,True,False,True,True,False,False
0374-IOEGQ,False,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.6,122.7,1.4866666666666668,False,False,False,False,False,False,True,False
0375-HVGXO,True,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,34.7,34.7,1.1566666666666667,False,False,False,False,False,False,True,False
0376-OIWME,False,0,1,0,36,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,93.6,3366.05,3.1199999999999997,True,True,False,False,False,False,True,False
0376-YMCJC,True,0,0,0,23,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,90.6,1943.2,3.02,True,True,False,False,False,False,True,False
0377-JBKKT,False,0,1,1,22,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,57.95,1271.8,1.9316666666666669,True,False,False,False,False,False,False,True
0378-CJKPV,False,0,1,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,112.1,7965.95,3.7366666666666664,False,True,False,False,True,True,False,False
0378-NHQXU,True,0,1,1,17,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,88.25,1460.65,2.941666666666667,False,True,False,False,False,False,True,False
0378-TOVMS,True,0,0,0,3,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,85.8,272.2,2.86,False,True,False,False,False,False,True,False
0378-XSZPU,True,0,1,0,58,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,60.3,3563.8,2.01,True,False,False,True,False,True,False,False
0379-DJQHR,False,0,1,1,67,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,81.35,5398.6,2.7116666666666664,True,False,False,False,True,True,False,False
0380-NEAVX,False,1,0,0,34,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,99.85,3343.15,3.328333333333333,True,True,False,True,False,False,True,False
0380-ZCSBI,False,0,0,0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,198.7,0.6666666666666666,True,False,True,False,False,True,False,False
0383-CLDDA,False,0,0,0,69,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,85.35,5897.4,2.8449999999999998,False,False,False,False,True,True,False,False
0384-LPITE,False,0,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,62.05,2511.55,2.0683333333333334,True,False,False,True,False,True,False,False
0384-RVBPI,False,0,0,0,20,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,64.4,1398.6,2.146666666666667,True,False,False,False,False,True,False,False
0386-CWRGM,False,0,1,1,46,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.4,967.85,0.6466666666666666,False,False,True,False,True,False,False,True
0388-EOPEX,True,0,1,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,74.4,139.4,2.48,False,True,False,False,False,False,True,False
0390-DCFDQ,True,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.45,70.45,2.3483333333333336,False,True,False,False,False,False,False,True
0392-BZIUW,False,0,1,0,72,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,105.0,7589.8,3.5,False,True,False,False,True,True,False,False
0394-YONDK,False,0,1,1,70,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.15,1790.15,0.8383333333333333,True,False,True,False,True,True,False,False
0396-HUJBP,False,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.3,44.4,0.6433333333333333,False,False,True,False,False,False,False,True
0396-UKGAI,False,0,0,1,23,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,55.3,1284.2,1.8433333333333333,True,False,False,False,False,False,False,False
0396-YCHWO,False,0,1,0,36,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,95.4,3474.2,3.18,True,True,False,False,False,False,True,False
0397-GZBBC,True,1,1,0,59,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,93.85,5574.75,3.128333333333333,True,True,False,False,False,False,False,False
0397-ZXWQF,False,0,0,0,67,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.5,1430.95,0.6833333333333333,True,False,True,False,True,False,False,False
0401-WDBXM,False,0,1,1,72,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,105.55,7542.25,3.518333333333333,True,True,False,False,True,False,False,False
0402-CQAJN,True,0,0,0,37,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,101.9,3545.35,3.396666666666667,False,True,False,False,False,False,False,False
0402-OAMEN,False,0,1,1,72,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.45,1709.1,0.815,False,False,True,False,True,False,False,False
0404-AHASP,False,0,1,0,72,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.7,1421.9,0.6566666666666666,True,False,True,False,True,True,False,False
0404-SWRVG,True,0,0,0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.4,229.55,2.48,True,True,False,False,False,False,True,False
0406-BPDVR,True,1,1,0,54,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,101.5,5373.1,3.3833333333333333,False,True,False,True,False,True,False,False
0407-BDJKB,True,0,1,0,60,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,95.75,5742.9,3.191666666666667,True,True,False,False,False,False,True,False
0409-WTMPL,False,0,1,0,58,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,110.65,6526.65,3.6883333333333335,False,True,False,True,False,True,False,False
0410-IPFTY,False,0,1,0,31,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,83.85,2674.15,2.795,False,True,False,False,False,False,False,False
0411-EZJZE,False,0,0,0,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,60.25,170.5,2.0083333333333333,False,False,False,False,False,False,True,False
0412-UCCNP,False,0,0,0,55,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,59.2,3175.85,1.9733333333333334,True,False,False,False,True,False,True,False
0415-MOSGF,True,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.4,44.4,1.48,False,False,False,False,False,False,False,True
0419-YAAPX,False,0,1,0,49,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,85.3,4297.95,2.8433333333333333,True,True,False,False,False,True,False,False
0420-BWTPW,True,0,0,1,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.5,215.2,0.85,True,False,False,False,False,False,False,True
0420-HLGXF,False,1,0,0,39,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,99.75,4036.0,3.325,False,True,False,False,False,False,True,False
0420-TXVSG,False,0,1,0,66,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,66.1,4428.45,2.203333333333333,True,False,False,False,True,True,False,False
0422-OHQHQ,False,0,1,1,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.55,295.95,0.685,False,False,True,True,False,False,False,True
0422-UXFAP,False,0,1,0,51,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,98.85,4947.55,3.295,False,True,False,True,False,False,True,False
0423-UDIJQ,False,1,0,0,9,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,49.2,447.9,1.6400000000000001,True,False,False,False,False,False,False,True
0426-TIRNE,True,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.9,20.9,0.6966666666666667,False,False,True,False,False,False,False,True
0428-AXXLJ,False,0,0,0,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.5,516.3,0.65,True,False,True,True,False,False,False,False
0428-IKYCP,False,0,1,0,22,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,87.0,1850.65,2.9,True,True,False,False,False,False,False,False
0430-IHCDJ,False,0,0,0,15,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49.0,749.25,1.6333333333333333,True,False,False,False,False,False,True,False
0431-APWVY,True,0,1,1,28,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,90.1,2598.95,3.003333333333333,False,True,False,True,False,False,False,False
0432-CAJZV,False,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,90.7,237.65,3.0233333333333334,True,True,False,False,False,False,False,True
0434-CSFON,False,0,1,0,47,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,100.5,4707.1,3.35,False,True,False,False,False,False,True,False
0436-TWFFZ,False,0,0,0,67,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,85.25,5714.2,2.841666666666667,False,False,False,False,True,False,False,True
0439-IFYUN,False,1,0,0,18,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,74.7,1294.6,2.49,False,True,False,False,False,False,True,False
0440-EKDCF,False,0,1,0,62,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,60.15,3753.2,2.005,True,False,False,False,True,True,False,False
0440-MOGPM,False,0,0,0,41,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,80.55,3263.9,2.685,False,False,False,True,False,False,True,False
0440-QEXBZ,False,0,0,0,44,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.15,2139.1,1.6716666666666666,False,False,False,False,False,False,False,True
0440-UEDAI,False,0,0,0,53,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,94.45,5042.75,3.1483333333333334,False,True,False,True,False,True,False,False
0442-TDYUO,False,0,1,0,48,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.05,1036.0,0.6683333333333333,True,False,True,False,True,False,False,True
0442-ZXKVS,False,1,1,0,54,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,115.6,6431.05,3.853333333333333,False,True,False,True,False,False,False,False
0447-BEMNG,True,0,1,0,48,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,45.3,2145.0,1.51,False,False,False,False,False,False,False,False
0447-RXSGD,False,0,0,0,24,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,99.65,2404.85,3.3216666666666668,True,True,False,False,False,False,False,False
0448-YZNZE,True,1,1,0,27,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,95.55,2510.2,3.185,True,True,False,False,False,False,True,False
0454-OKRCT,False,0,0,0,33,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,80.6,2651.1,2.6866666666666665,True,True,False,False,True,False,False,False
0455-ENTCR,False,0,1,0,66,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,85.25,5538.35,2.841666666666667,True,False,False,False,True,False,True,False
0455-XFASS,False,0,1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.55,200.2,2.3183333333333334,False,True,False,False,False,False,True,False
0458-HEUZG,False,0,0,0,13,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,35.4,450.4,1.18,False,False,False,False,True,False,False,True
0459-SPZHJ,False,0,1,1,63,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,83.5,5435.0,2.783333333333333,True,False,False,False,True,True,False,False
0461-CVKMU,True,0,1,1,23,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,83.8,1900.25,2.7933333333333334,False,True,False,False,False,False,True,False
0463-TXOAK,False,0,0,1,52,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.6,1334.5,0.8533333333333334,True,False,True,False,True,True,False,False
0463-WZZKO,False,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.75,67.1,0.6916666666666667,True,False,True,False,False,True,False,False
0463-ZSDNT,False,0,0,0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,56.75,503.25,1.8916666666666666,True,False,False,False,False,False,False,False
0464-WJTKO,False,0,1,1,72,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.1,1460.85,0.67,False,False,True,False,True,False,False,False
0468-YRPXN,False,0,0,0,29,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,98.8,2807.1,3.2933333333333334,True,True,False,False,False,True,False,False
0471-ARVMX,False,1,1,0,62,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,104.85,6312.9,3.4949999999999997,False,True,False,True,False,False,True,False
0471-LVHGK,True,0,1,0,41,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,73.0,3001.2,2.433333333333333,True,False,False,True,False,False,True,False
